review,final_label,notes
"I'm Mike Sedlak. I co-wrote the score for this movie. And proud of it. <br /><br />And I love all of the comments. Some have not gone far enough.<br /><br />The movie premiered in San Francisco in the summer of 1973. The theater was packed with friends and family. We all clapped.<br /><br />Five days latter, it was pulled from all of the screens in the Bay Area.<br /><br />If anyone is interested hearing some of scene by scene details, which might make the movie even more enjoyable, please let me know.<br /><br />We could start with the shot where Gideon Blake throws the toilet plunger to distract one of the evil henchmen guarding the radio transmitter on the deck of Bud's house. <br /><br />Or how Gideon diffused the bomb in the original version.<br /><br />Didn't help. It still bombed.<br /><br />Bring it on.",1,
"this movie begins with an ordinary funeral... and it insists so hard on this ordinary funeral feel that i lost interest within 5 minutes of watching, and started skipping scenes. it seems to me whomever made this movie is afflicted to the extent of becoming trapped in a permanent morbid trance, unable to contemplate anything else but death and destruction. well, i ain't one of the dark kids from Southpark, i want a movie that within 10 minutes gets me well into an interesting story, i won't sit and watch 10 minutes of nothing but preparations for a funeral.. my grandma on her last years was fascinated by funerals, perhaps she might have enjoyed this ""movie"".",1,
"Feroz Abbas Khan's Gandhi My Father, a film that sheds light on the fractured relationship between the Mahatma and his son Harilal Gandhi. For a story that's as dramatic as the one this film attempts to tell, it's a pity the director fails to tell it dramatically. Gandhi My Father is narrated to you like that boring history lesson that put you to sleep at school. Now the film aims to convey one very interesting point - the fact that Gandhi in his attempt to be a fair person, ended up being an unfair father. This point is made in the film many times over, and one of the examples given to make this point is that scholarship to England, which Gandhi twice denies his son. Instead of showing us how exactly Harilal dealt with this betrayal and what went on in his head, the director just moves along with the story, thus never letting us be witness to the growing resentment Harilal feels towards his father. Which is why when we finally see an outburst from Harilal, it comes off looking like he's over-reacting. <br /><br />The point I'm trying to make here is that we never really get to understand exactly why Harilal became the rebel that he did. We never really understand why he turned to Islam, and then back again to Hinduism. The thing is, we never really understand Harilal at all. And that's because the director of this film is too busy focusing on Mohandas Karamchand Gandhi and his role in the freedom struggle, a story most of us are already familiar with. To put it simply, Gandhi My Father promises to examine the strained father-son relationship, but it doesn't so much as show us where the cracks in this relationship first set in. We understand Harilal had to live with the burden of being Gandhi's son, but show us why that was a burden to begin with. Show us incidents of their early conflict. For example, it's not enough that Gandhi merely says he's opposed to Harilal's early marriage, tell us why this opposition? It's not enough that Kasturba blames her husband for the way her son turned out - for constantly shuttling him between schools in Gujarat and South Africa, for making him relocate every time Gandhi needed to relocate. Words are not enough, show us how these incidents shaped the character of Harilal Gandhi.What's more, instead of sticking with the prickly theme of this tenuous Gandhi versus Gandhi relationship, the film goes off on too many tangents, thus diluting the impact of the central theme. This was never meant to be a film about the struggle for Independence, and yet on many occasions that's exactly what it seems like, because the director feels almost obligated to take us through all the main events leading upto that historic moment, even though much of it has no relevance to the film's basic premise - the stormy father-son relationship. So you see the problem with this film is not that it's a bad film, but it's certainly a very confused film. What happens to Harilal's children after his wife's death? Does he ever have relationship with them? Where do they suddenly vanish after that one scene in which we see them with the Mahatma and Kasturba? None of these questions are answered in a film that's basically meant to be about relationships in the Gandhi family. The film version of an immensely popular play directed by Feroz Abbas Khan himself, Gandhi My Father is a disappointment, no questions asked.Cinematically, it struggles to translate the filmmaker's ambitious intention to the screen. Practically every single scene in the film opens and closes with fade-ins and fade-outs, never quite seamlessly leading into each other. On the positive side, there is inherent nobility in the film, which you recognise. The filmmaker makes every effort to deliver a balanced narrative, trying hard not to take sides, never once judging either father or son, painting neither as the villain. What the film does do, however, is make clear the fact that Gandhi was a difficult patriarch whose ideals may have shaped the nation, but evidently alienated his family. Of all the actors in the film it's only Akshaye Khanna who really shines in the role of the luck-deprived Harilal Gandhi. It's a wonderful performance, and it's not easy since the role covers virtually the entire lifespan of the character. But Akshaye brings a rare concoction of innocence and despondency to that part and succeeds in making Harilal a pitiable figure. Just watch him in that scene in which he discovers his wife's dead, and you'll realise how much he conveys through body language alone. Darshan Jariwala, meanwhile, who plays Gandhi Senior, adopts a caricaturish approach to playing the Mahatma in his later years, but it's the way he humanises the man in his early years as a barrister in South Africa that is the actor's best contribution to that role. The abundantly gifted Shefali Shah plays Kasturba, the woman who's meant to be torn in this father-son conflict, but if she's unable to bring across that feeling of helplessness then it's really not so much her fault as it is the fault of a rickety script. Much effort's gone into the making of this film and that's evident throughout, but the film suffers from that inevitable flaw that is eventually what you'll remember about it when you leave the cinema - it's just so boring.Director Feroz Abbas Khan's Gandhi My Father is a sincere effort yes, but also a film that could have done with a much tighter screenplay. What we learn from the film is that Gandhi and Harilal made each other very unhappy. And with this film, the director makes us too.",1,
"I saw this movie, just now, not when it was released and hailed as best picture of the year here in Israel. and to summarize everything right now, I will just say: this is not a good film.<br /><br />This is Dror Shaul's second feature film, and I have to admit that his first and the TV drama he made before this picture are much better. further more, this is his first attempt at directing a drama. the early works were comedies, and were funny and effective.<br /><br />The first thing you have to know if you'll ever see this film: Israel of the 21st century hates the kibbutz and the values it represented since the formation of the state of Israel. the real situation of the kibbutzim is very dire, and some of them disappear one by one. the kibbutz, Hebrew word for collective, was a sort of village for members only, where the values of equality and socialism were the dogma for everyday life. with the change in social values with time, it seems now that the kibbutz was a place where the human spirit was repressed, locked within the dogma rules, with no ticket out. the entrance of capitalist values and way of life in the 90's and so far made it very hard on the kibbutzim to survive. the crazy mother in the film is the central metaphor for that.<br /><br />But, I regard this film as having nothing to do with nostalgia for the good old days of the kibbutz. once, it was a dream of every young couple to live in a kibbutz and raise children in this quite and beautiful environment. but the film shows the opposite. that the kibbutz, with it's socialist dogma, was a place sort of like a cult of crazy people, with crazy ideas that undermine the freedom of each individual within the collective. this is the central philosophy of post modern capitalism: your individuality is the most important thing. you must place yourself in the center, and no one else but you is the matter. this is the philosophy the film stands for, and that's just it's first sin.<br /><br />If you disagree with me on the political side, I'm sure you will agree that the acting, the tone of the film, it's script and it's direction are the four sins that follow. the film has no real visual text and none of it's shots is something to remember. it is also very ""delicate"", a delicacy that is no more than artsy fartsy attempt to provoke emotions, which do not surface, not in the film and not with the viewer. it brings nothing but boredom.<br /><br />Can someone please explain: why this film won so many prizes? maybe because it shows that Israel is in line with the rest of the world, hating socialist and human values? or maybe it shows that Israel is a ""delicate"" place, not giving in to dogmas and fanaticism? that we are basically very human and good people, capable of emotions, especially when they are fake ones, just like capitalism expects us to be? or maybe because it tells one of the biggest lies of Israeli cinema in recent years, a lie that undermines the justification of the existence of the Jewish state? no matter what the answer is, it's not a good one. not for the world, not for human values and not for the Jews.",1,
"I hate to admit it, but I didn't find it to be one of Hitchcock's best but nonetheless a riveting, climatic thriller. In a remake of Hitchock's 1934 movie of the same title, Dr. Ben McKenna (James Stewart)  the man who knows too much - and his wife Jo McKenna (Doris Day) are holidaying in Morocco with their son Hank (Christopher Oslen) when there is a case of mistaken identity and caught up in the web of an assassination plot. The conspirators go to extreme lengths to prevent them from interfering with their plot: kidnapping their beloved Hank.<br /><br />I found it surprising that Doris Day, who I usually associate with Rock Hudson comedies, was cast in a Hitchcock film. As I was watching it, I soon realized that this was more of a family film compared to Hitchcock's other works (example: Psycho) and she had singing ability needed to pull off ""Que Sera Sera"", which she did beautifully. She was well cast as herself and James Stewart had chemistry, which helped make the couple believable.<br /><br />In comparison to the great director's other works I believe this isn't as good, but it is still a exceedingly entertaining family thriller/mystery. There is also the added bonus of Que Sera Sera, which turned out to be a smash hit for Doris Day. Well directed, well acted. A fine film.",1,
"This movie has it all. It is a classic depiction of the events that surrounded the migration of thousands of Cuban refugees. Antonio Montana(played by Al Pacino), is just one of the thousands to get a chance to choose his destiny in America. This cinematic yet extremely accurate depiction of Miamis' Drug Empire is astonishing. Brian DePalma does an amazing job directing this picture, so much that, the viewer becomes involved with both the storyline, as well as every character in the cast. With Tony's characters' pressence being so believable and strong, Brian DePalma brang out the raw talent exposed by Steven Bauer(Manny, Tony's best Friend), Mary Elizabeth Mastantonio(Gina, Tony's Sister), Robert Loggia(Frank, Tony's Boss)and Michelle Pfeiffer(Elvira, Frank's Wife). I enjoyed every minute watching this movie, and still watch it on a weekly basis. On this year, the 20th Anniversary of this classic crime movie, I for one am a true believer that in another 20 years people will still refer to this movie in astonishing numbers. With other crime movies being so dramatic I find, this movie is a shock to the system.",0,
"If you want to see a movie about two utterly unsympathetic characters, this is the one. The acting is superb, both from John Cassavetes as the insane paranoid whom, as the saying goes, they REALLY ARE out to get, and from Peter Falk as his lifelong best friend to whom he turns for rescue. Big mistake, but since they're both amoral mobsters, and misogynistic bastards to boot, it's hard to decide whom to root for LESS. Only writer/director Elaine May could have gotten away with this one. I thought it interesting that in a lengthy interview with producer Michael Hausman included on the DVD, he disclosed that the two stars had ""very different ideas"" about the script, that the director was nearly impossible to work with, that the director of photography had impossible demands made of him, that the crew was constantly angry about being made to sit around waiting, and so on. This mood of one big VERY dysfunctional family comes across clearly on the screen.",1,
"Do-It-Yourself indie horror auteur Todd Sheets returns with another entertainingly atrocious nickel'n'dime shot-on-video clunker that's basically just a feeble excuse to sling around a lot of watery blood and gleaming guts as often as possible. An evil demonic scarecrow resurrects the dead as ravenous rot-faced zombies so they can feast on the living. A bunch of bickering college kids, a trio of dangerous escaped convicts led by the vicious Slade (Byron Nichodemus hamming it up to an outrageous degree), two equally savage sleazeball hoodlums, and a trio of hottie sisters all have to do their best to survive this harrowing ordeal. That's it for the needlessly muddled and convoluted plot, but fortunately what this hilariously horrendous hoot lacks in narrative coherence (plenty) it more than compensates for with a pleasing plethora of gloriously gross'n'graphic gore. Disgusting highlights include a woman having her fingers chopped off, a fatal gunshot to a young gal's groin, attempted necrophiliac rape, evisceration, and, of course, more repulsive entrail eating than you can shake a pile of moist intestines at. Moreover, we've also got rough, grainy cinematography that constantly alternates between washed-out color and grimy black and white, ineptly staged fight scenes, lousy acting from a uniformly pathetic no-name cast (Jerry Angell in particular cops the top crummy thespic dishonors for his laughably abysmal histrionics as slimy no-count psycho criminal Joe Bob), a grating head-banging thrash metal soundtrack, and a generic shivery'n'ominous synthesizer score. Let's not forget the ridiculous ending in which several of our survivors stumble across a few vials of flesh-eating bacteria to use on the shambling undead hordes. Sure, this flick is pure dreck, but it has a certain endearingly abominable quality to it that in turn makes it a great deal of so-awful-it's-awesome Grade Z fun for hardcore aficionados of bad fright fare.",0,
"""Shadrach"" was not my favorite type of movie. I found it overly sentimental and the acting was below par. Harvey Keitel and Andie MacDowell were good but some of the other actors weren't at all believable. I also did not believe that Paul's parents would go away and leave him with the Dabney family, especially when they had a housekeeper living in the home. Their social classes were too far apart to consider this believable. It seemed the Dabney's lifestyle was too exaggerated. There was a scene in the beginning of the movie that showed Andie MacDowell getting out of a car after having sex with someone. Who was it? Her son? What was the scene supposed to show us? Why was the scene even included? It had nothing to do with the rest of the movie and was in fact never alluded to again. It seemed gratuitous and not fitting into the story at all. There were too many inconsistencies in the movie for me. The story concerning Shadrach was nice but I wasn't convinced that the Dabneys would have been as kind and generous as they were portrayed.",1,
"Stop me if you hard this one before, some cheerleaders, their coach and a couple guys are trapped within a cabin in the woods when an unseen killer kills them off one by one. Shame on me, after I totally wrote off Jim Wynorski after the horrid ""Busty Cops"" (it was a long time coming as his last truly good film was 1990's ""Hard to Die""), I still for some reason got my hopes up for a supposed sequel to ""Slumber Party Massacre"". Sadly even my mediocre expectations were not met. This outing is not nearly as fun as even the three previous films in the franchise (and yes I'm including SPM 2, that should tell you something) Furthermore how can you have a slasher film with this little gore??? I mean Come on now!! <br /><br />My Grade: D <br /><br />Eye Candy: Ricky Ray gets topless; April Flowers and Charity Rahmer show boobs and buns in a shower scene (April gets nude again later in the film), and Tamie Sheffield gets topless and bares buns",0,
"Unhinged was part of the Video Nasty censorship film selection that the UK built up in the 80's. Keeps the gory stuff out of the hands of children, don't you know! It must have left many wondering what the fuss was all about. By today's standard, Unhinged is a tame little fairy tale.<br /><br />3 girls are off to a jazz concert... and right away, you know the body count is going to be quite low. They get lost in the woods, & wind up getting in a car accident that looks so fake it's laughable. They are picked up by some nearby residents that live in the woods in a creepy house. One of the girls is seriously injured and has to stay upstairs. Then there's talking. Talking about why the girls are here, and how they must be to dinner on time because mother doesn't like it when someone is late. And more talking. Yakkity yak. Some suspense is built as a crazy guy is walking around and harassing the girls, and someone's eyeball is looking through holes in the walls at the pretty girls in something that looks like Hitchcock's Psycho. I digress because there is so much blah blah in this film, that you wonder when the killings are going to start. In fact, one of the girls gets so bored out of her mind that she walks in the woods, alone, looking for the town. Smart move. She probably knew about the lonely virgin walking alone in the woods part, but just didn't care. More talk continues after this as we wait, wait, and wait some more until the next girl may or may not be killed.<br /><br />And then there's the twist ending. The ""expected"" unexpected for some viewers, for others a real gotcha. Quite possibly the ONLY reason why someone would really want to watch this. I don't care how twisted it is, nothing in this movie makes up for the most boring time I had watching it. Even with the minor impact of the ending, the director just didn't have what it takes to really deliver a good story with it. It would have made a much better 30 minute - 1 hour TV episode on say, Tales from the Darkside.<br /><br />If you really must get this for any reason, perhaps just to say you've watched every slasher movie, do yourself a favor and have the fast-forward button ready. Since the movie has so many unimportant scenes, just zoom through them, and in no time, you'll get to the ""WOW, that's what it was all this time"" ending. Oh and halfway through the movie there's a shower scene with 2 girls showing boo-bees. Horray for boo-bees. Those beautiful buzzing honey-making boo-bees.",1,
"Would a different translation have made it chillier or scarier? Are the subtitles too compact to convey the nuances of the original language? Does it even matter? You may have heard that great actors can make reading a phone book exciting. Well, this is an opportunity to judge for yourself. <br /><br />If this isn't about homosexuality, murder, dismemberment, psychopaths, insanity, deviant psychology, then it is about acting - acting helped along with lots of dialog, So, enjoy the acting or muse about how titillating the dialog actually is.<br /><br />For English speakers, ""Twelve Angry Men"" might be a better choice. There's a bit more interaction, and you can judge if the acting is consistent with the dialog. You don't have to wonder if you're missing something.<br /><br />I would recommend Andy Warhol's ""Empire"" to those who like this film.",0,
"Super-slick entertainment with a stellar cast, an outstanding script, and a firm grip on the approaching 1950's. At the time, RKO was turning out classic noirs by the dozens. But whatever the value of those shadowy downers, they reflected a war-time mood soon to give way the sunnier climes of the Eisenhower era. Few films of the late-40's are further from that noir cycle or more attuned to the coming consumer decade than this sassy little comedy.<br /><br />Jim Blandings (Cary Grant) works as an ad-man on Madison Ave. where in his little daughter's words-- he sells things to people that they don't need, at prices they can't afford. He's making good money, but like thousands of others, he's tired of living in a cramped urban ""cave"". So, with wife Myrnah Loy, they strike out after their dream house in the wilds of the Connecticutt countryside. Needless to say, in the arms of nature, they get more than they bargained for and in hilarious fashion.<br /><br />There's hardly a lifeless line in the entire script. I don't know if writers Panama and Frank got an Oscar, but they should have. Of course, the humor revolves around all the problems that pop-up when city people build a big house on rural land. The annoyances pile up almost as fast as the mortgage, with all the eccentric types running the construction show and giving Grant a hard time. Of course, no one carries off annoyance or frustration more humorously than Grant, so it's just one well-placed laugh after another, particularly when the locked closet appears to have an infernal mind of its own. Yet, oddly, the film appears to have no comedic high-point. Instead the laughs are spaced out so expertly that they don't peak at any particular point. That's a real movie triumph for any era.<br /><br />Reaching back 60 years later, we can see how deftly the script ideas look ahead rather than behind. With their live-in maid, the Blandings may not be a typical American family, but that post-war migration from cramped cities to spacious suburbia was typical. And what more suggestive job for the coming consumerism than Blandings as an ""ad-man"" tasked with finding catchier ways to sell more ""ham"". More than anything, however, there's the movie's sunny optimism. Oh sure, the feeling falters at times, yet the belief that a better future is on the horizon if the Blandings just stick to their dream carries them through. Indeed, life was going to improve for a lot of people during the coming surge, so I expect the film resonated deeply with audiences of the day. It's that easily over-looked subtext, along with the sheer entertainment value, that makes this movie a key comedy statement of the post-war period.<br /><br />So, if you haven't seen it, catch it next time around.",1,
"In War, Inc we find the logical extension of the current outsourcing of all war-related activities we are currently doing in Afghanistan and Iraq. If you are familiar with the antics of Halliburton, Kellogg, Brown & Root and Blackwater overseas you are already halfway home to fully appreciating the satire of Cusack's latest piece. Cusack plays a corporate hit-man named Brand Hauser who finds himself in Turiquistan organizing a trade show in the newly liberated country as his cover while waiting to get access to his latest target. While there he finds himself intrigued by the anti-establishment reporter played by Marisa Tomei and pursued by the over-sexualized pop star played by Hilary Duff. We are introduced to Hauser's past, which includes a tragedy that has haunted him ever since and the corporate assistant named Marsha Dillon who actually is running the entire operation for him (and played hilariously by Joan Cusack). While some moments are played suitably over the top, they aren't always the moments you expect and the little touches often catch you by surprise. All the principals turn in solid performances. Duff's accent comes and goes but otherwise she does a very nice job and goes a long way to dispel her Disney image. Tomei is funny but understated while the Cusack's own nearly every scene they are in. To be fair, they are given good material. The writers turn in a good script with enough twists and turns and visual gags to keep you giggling throughout all the way to the predictable conclusion. In fact, the predictability of the end is the only thing that keeps me from rating it higher as the story twists and turns it's way to the expected conclusion.<br /><br />If you like your comedy broad and physical, there is probably not enough here to keep you interested the entire movie. On the other hand, if you like sly comedy and broad satire, this is for you.",0,
"What-ho! This one is jolly good. I say jolly good, ol' chap. Or should I say ""ol' bean""? My mastery of British terminology is a little dusty. Anyway, my biker boots and I walked into this screening with no prior viewing experience of Wallace and Gromit. I'm happy to say that my boots and I walked out pleased to have made their acquaintance.<br /><br />While not as adult-accessible as Toy Story, W & G still manages to be clever enough to provide the grown ups with a little humor that will most definitely soar over the heads of the young 'uns who are too busy guffawing at the Were-rabbit's belches to have any clue that something is amiss. I highly suggest that you pay close attention any time you see books or words on the screen because there are quick glimpses of puns that you'll miss if you aren't paying attention. My favorite is a book of monsters that refers to the Loch Ness Monster as ""tourist trappus."" If you've ever been known to say, ""I can really relate to Kevin Federline,"" or if you're just illiterate then not only will you miss out on these jokes, but you probably should be spending your time learning to read instead of going to movies. Consider this a public service announcement.<br /><br />The most impressive aspect about W & G is its clay animation. Thanks to the tedious process, it took FIVE YEARS to finish the film! According to the press notes, there were some days when the optimum goal was to merely accomplish 10 seconds of completed film. Folks, I sometimes have trouble finding the motivation to finish responding to a handful of emails or adding captions to pictures for my reviews (a point that is proved by a lack of pictures in this review); so I can't even imagine having the required patience for that.<br /><br />I really like the rough, hands-on quality of the claymation figures. The fact that you can see fingerprints in the clay is a nice, personal touch. How can you not be impressed with clay characters that show more expression and emotion than Paul Walker and Keanu Reeves combined? The Curse of the Were-rabbit is, as director Nick Park calls it, the world's first vegetarian horror movie that should entertain both kids and adults alike. Relying on (and as a male who prides himself in his shaggy-haired, cool-bearded masculinity I hesitate to use this word) cute and (oh man, I probably shouldn't use this word either) lovable characters rather than outdated M.C. Hammer references, W & G is proof that DreamWorks can create entertaining animation when it chooses cleverness over the cheap joke.",1,
"This film gives new meaning to the term ""uneven"", giving us a few intriguing characterizations offset by an awkwardly realized plot that relies on a few well-placed stingers to deliver the majority of the thrills.<br /><br />The plot concerns a group of men who harbor a secret that has caused a curse to be visited on them in the form of a ghostly female apparation that causes death. She also may be seducing their sons.<br /><br />It is quite a spectacle to have all the notable veteran actors together in one film, but unfortunately they're not very convincing, particularly the scene where Melvyn Douglas goes off the deep end begging the others to listen to him. It's no shock then that the actors who play these same characters in their youth are terrible, especially the giggling Ricky. They deliver the worst ""gee-aren't-we-all-drunk"" scene I've ever watched.<br /><br />The movie has a few saving graces, namely Dick Smith's great ghost makeups (however misplaced they are in this film), and Alice Krige's fascinating performance as Alma/Eva. I've never read the novel that this film was taken from, but I intend to after reading some of the other reviews on this page. You don't have to have read the book, however, to realize that this is only a shadow of the original tale. There is a good story here, but it seems lost somewhere, amid exposition that shows the men having nightmares over and over again and making unsubtle references to the secret they all share. <br /><br />As it stands, it appears as if there was about half an hour of footage removed from this print, particularly near the climax. After all...how is it that Fred Astaire manages to mount an excavation of the pond so quickly? What did Gregory Bate and the kid have to do with Eva? And while we're at it...what the hell was she, anyway? Why did letting her out of the car cause the apparition to disappear? If it was an apparition, how could it have sex with two men and have them not know?<br /><br />These and other questions will never be answered, at least not by this film. Unless some restored footage is discovered somewhere, it will probably forever remain a curiosity with some oozing makeup, bizarre sex scenes and nudity, and a few attractive performances.",0,
"As with FOOTPRINTS (1975), I became aware of this one purely by accident: it was mentioned in a review of THE LIBERTINE (1969), which I researched when that film turned up on late-night Italian TV, as being in a similar vein; incidentally, I missed out on that screening of THE LIBERTINE (though I acquired it via the same channel later on) but did manage to watch the film by way of a rental of the English-dubbed R1 DVD during my sojourn in Hollywood in late 2005/early 2006. Actually, in view of the enthusiastic reviews for it, I was let down by THE LIBERTINE – being too light-hearted in nature for what was essentially a serious theme (the sado-masochistic relationship between a young couple)!; to be honest, for much of the time, I was afraid that THE FRIGHTENED WOMAN would go the exact same route…but was subsequently amply redeemed by a wicked (if not exactly unpredictable) final twist.<br /><br />The film concerns the freethinking social attitudes and dazzling creative arts prevalent in this era: an eminent philanthropist (Philippe Leroy) invites a female journalist (Dagmar Lassander) at his fashionable home for the week-end; however, it transpires that he’s a misogynist who distrusts all members of the opposite sex and would rather dominate (or even kill) them! Therefore, for the first half of the narrative, we see the heroine enduring pain and humiliation at Leroy’s hands (including being forced to make love to a dummy in his own image!)…until the tables are subtly, but unsurprisingly, turned: she not only emancipates herself from his control, but teaches him that Man and Woman can co-exist harmoniously – except that Lassander’s following her own personal agenda as well!! <br /><br />The leads are perfectly cast, and the film itself often darkly comic for those in the mood; furthermore, it’s greatly abetted by a typically effervescent “Euro-Cult” score (from the ever-reliable Stelvio Cipriani) and the imaginative – even outré – look (the giant structure depicting the lower section of the female form, with a steel-trap where its sexual organ should be, seems to emanate from Freud: incidentally, this prop figured prominently in stills I’d seen previously from THE FRIGHTENED WOMAN…but it barely registers in the film proper!). Other bizarre touches include the preposterous radio program “Sexual Aberrations And The Stars”, and an idyll at a castle belonging to Leroy’s family complete with secret passage through the wardrobe and a dwarfish manservant. One of the highlights, then, is easily Lassander’s erotic dance virtually in the nude – an episode which actually spearheads the ‘humanization’ of Leroy; eventually, the two characters have a ‘showdown’ in the latter’s pool – amusingly set to a Spaghetti Western-type theme! <br /><br />In the long run, for all its stylishness, the film emerges as inferior to the similar but much more extreme contemporaneous Japanese masterpiece by Yasuzo Masumura BLIND BEAST (1969). Finally, it’s worth noting that THE FRIGHTENED WOMAN was distributed in the U.S. by film-maker Radley Metzger’s company Audubon Films; he would even employ its production designer (Enrico Sabbatini) for his own CAMILLE 2000 (1969)! To get to the edition I watched: apart from the usual shortcomings in the English-dubbing department, the presentation here was further marred by a rather washed-out appearance and brief instances of distracting extraneous noise on the soundtrack! By the way, there seems to be some confusion with respect to the film’s running-time: its length given on various sources ranges anywhere from 84 to 108 minutes – all I can say, however, is that the copy I own ran for 87 minutes!",0,
"I watched this last night for the first time in 40 years. It's bad. Really bad. But it has enough hilariously awful moments, that it's worth watching. First of all, was it deliberate to make the boy being babysat completely effeminate? He even says to Costello a la Mae West ""you fascinate me!"" as Costello does a double take. God only knows what would have have happened if the babysitter had been a hunk. THIS kid would have seduced him in a heartbeat! Then there's the principal male dancer. He is totally inept. Roar with laughter as he leaps and prances with no talent whatsoever over the giant's grave during He Never Looked Better in His Life. The two romantic leads are zeros, wastes. Abbott gets to sing one line and that was dubbed in by another singer. Geez, I guess he couldn't even carry a tune! Costello does manage to be charming in his I Fear Nothing number, and I guess very small children might like it, but there's not much to recommend it. But oh that seductive effeminate boy! THAT aspect alone blew me away! Plus the fact the family accepted anyone off the street with no references to babysit a child! Today, little femmy boy would be taken away from them!",1,
"Well, this stripped my nerves raw, they got that right. I first rented this movie back in the 80's, when my friend opened a video store that carried every rare movie he could find. He also carried all the shock, horror, and exploitation movies he could dig up, and I went through almost of all them. Previously I had seen Blood Feast and 2000 Maniacs, and the Wizard of Gore. They were gruesome (especially for the time period), and the Wizard of Gore got pretty nasty. The Gore-Gore Girls, however, was the one I remember as being the most disgustingly gory.<br /><br />I rented it on DVD a little while ago because I wanted to hear the commentary, and thought it might have some cool dancing and clothes. I forgot that it was made in the early 70's, so fashion had kind of gone downhill by then. I also realized this was a movie I didn't really need to see more than once. It had amusing parts, but gaaaah! It was much more disgusting than I remembered. I'm very jaded to movie gore but a couple of times I just got too grossed out and had to look away. This wasn't a good choice of movie to put on DVD all crisp and cleaned up with better sound and picture quality. The commentary is amusing in parts, and interesting (I think HG said the budget was $6100.00) Maybe HG Lewis wasn't feeling well that day, but he sounded tired overall and also had the nerve to get offended when the interviewer from Something Wild compared him to Ed Wood Jr. Sorry pal, but you're not exactly Martin Scorsese yourself.<br /><br />The extremely thin plot is about a series of murders of topless go-go dancers in strip clubs. A cute reporter and a really unattractive private detective team up (sort of-he can't seem to stand her) to try to solve the crimes. Henny Youngman owns a strip club. A bunch of really ugly murders happen.<br /><br />I'm going to apologize in advance because I don't want to sound like I need to lighten up, but this movie was so misogynistic it p***ed me off more than ""Company of Men"". Mainly because the main character's and the director's extreme dislike for females- and the audience- just oozes from every frame. It's not just the murders. The highly unattractive detective goes out of his way to treat the female reporter like dog dirt at every opportunity, for no apparent reason, (he's not exactly a threat to George Clooney, like I said) and she still follows him around like a puppy. She faints upon seeing a horribly mutilated body and he looks distastefully at her, then pours cold soda from a can onto her face to wake her up. Later he calls the police to report the crime- ""No...no hurry...she just seems to have...lost face."" This guy is THE HERO. You can imagine how the other characters feel about women. I could go on and on but you get the idea. Please note that I am making this movie sound much more politically correct (and much more fun) than it actually is.<br /><br />Most of the cast are the type of actors you pray will never take their clothes off- not too easy on the eyes, so don't watch the movie just to see the nudity unless you're not too picky. The go-go dancers all look like they desperately want to have the scene end so they can get their $10 or whatever the going rate HG paid them was and get their drug fix. OK, it's not quite that bad, there was one dancer that looked like she might have been a pro and also one other cool dancer with a huge afro that didn't look as miserable as the rest, but still not too thrilled. The only slightly entertaining things were a couple moments of brief unintentional humor, such as when a policemen in charge at a murder scene angrily yells ""Get outta here before I have you all arrested!"" not to a bunch of reporters but to some other policeman calmly going about their work (they mutter and stroll off, though). Henny Youngman is kind of funny though, like Lewis says, he said his lines so fast that they almost needed subtitles (I'm sure he was trying to get the whole day over in a hurry so he could get paid and get the hell out of there, though he doesn't look like he minded watching some naked chicks).<br /><br />Might be worth seeing just out of morbid curiosity- for the era the movie was made, it was probably the most gruesome thing on film at the time- or if you're really big HG Lewis fan and find him or low-budget film-making by anyone fascinating. Otherwise, if you've seen it once, you've seen it and can move on to other disgusting but much more entertaining low-budget movies from the early 70's...this movie doesn't even come close to, say, ""Pink Flamingos"" when it comes to the skip-the-popcorn factor. If you've never seen an HG Lewis movie, I recommend you try ""Blood Feast"" first instead, you'll have a much better time.<br /><br />",0,
